source,title,experience,location,remote_type,salary_usd,skills_standardized
ai_job_market,business analyst,senior,australia,remote,135543.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,ai engineer,entry,usa,onsite,114363.0,cloud_computing;deep_learning
ai_job_market,machine learning engineer,senior,usa,remote,141161.0,unknown
ai_job_market,ai engineer,mid,india,onsite,124443.0,cloud_computing
ai_job_market,data scientist,entry,usa,hybrid,77299.0,cloud_computing;python
ai_job_market,ai engineer,mid,canada,hybrid,151285.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data analyst,entry,uk,remote,64190.0,machine_learning
ai_job_market,data scientist,entry,australia,hybrid,85819.0,cloud_computing;deep_learning;machine_learning
ai_job_market,ai engineer,entry,singapore,remote,120207.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,entry,india,onsite,122598.0,cloud_computing;python;sql
ai_job_market,machine learning engineer,senior,uk,hybrid,169490.0,cloud_computing;python;sql
ai_job_market,data analyst,entry,usa,hybrid,61100.0,deep_learning;sql
ai_job_market,ai engineer,entry,usa,hybrid,126033.0,machine_learning;sql
ai_job_market,data analyst,mid,uk,remote,81485.0,cloud_computing
ai_job_market,data scientist,mid,uk,hybrid,91972.0,sql
ai_job_market,data analyst,mid,usa,hybrid,102061.0,deep_learning;machine_learning
ai_job_market,business analyst,entry,canada,remote,71468.0,cloud_computing;machine_learning;python
ai_job_market,machine learning engineer,entry,uk,onsite,117954.0,cloud_computing;machine_learning;sql
ai_job_market,data analyst,senior,canada,onsite,113277.0,deep_learning
ai_job_market,ai engineer,entry,australia,hybrid,94303.0,python
ai_job_market,machine learning engineer,mid,canada,hybrid,114506.0,sql
ai_job_market,ai engineer,entry,usa,onsite,123368.0,cloud_computing;sql
ai_job_market,data engineer,entry,canada,remote,89227.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,senior,canada,hybrid,186642.0,deep_learning;machine_learning;python
ai_job_market,data engineer,senior,australia,onsite,134347.0,deep_learning;machine_learning;sql
ai_job_market,data analyst,entry,singapore,onsite,71501.0,cloud_computing;machine_learning;python
ai_job_market,ai engineer,senior,canada,onsite,139314.0,python;sql
ai_job_market,data engineer,entry,australia,onsite,80223.0,deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,germany,hybrid,80845.0,cloud_computing;sql
ai_job_market,ai engineer,senior,germany,onsite,168083.0,cloud_computing;deep_learning;python
ai_job_market,ai engineer,entry,australia,hybrid,123011.0,machine_learning
ai_job_market,data engineer,senior,uk,onsite,123879.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,mid,india,onsite,123245.0,cloud_computing;python
ai_job_market,machine learning engineer,entry,uk,onsite,126619.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,mid,singapore,remote,140558.0,cloud_computing;sql
ai_job_market,ai engineer,entry,india,hybrid,116589.0,cloud_computing;deep_learning;python
ai_job_market,data engineer,senior,singapore,remote,112217.0,deep_learning;sql
ai_job_market,data scientist,mid,usa,hybrid,86683.0,deep_learning;sql
ai_job_market,machine learning engineer,mid,uk,remote,147287.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,senior,usa,remote,164146.0,cloud_computing;machine_learning;python
ai_job_market,business analyst,entry,canada,onsite,71427.0,cloud_computing;machine_learning;python;sql
ai_job_market,business analyst,mid,uk,hybrid,100667.0,cloud_computing;deep_learning;sql
ai_job_market,ai engineer,entry,canada,onsite,130167.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,mid,germany,hybrid,149693.0,machine_learning
ai_job_market,data engineer,mid,australia,onsite,98231.0,cloud_computing;machine_learning;python
ai_job_market,data engineer,mid,canada,hybrid,86025.0,cloud_computing;sql
ai_job_market,machine learning engineer,entry,germany,hybrid,98046.0,cloud_computing;python;sql
ai_job_market,business analyst,entry,singapore,onsite,61519.0,machine_learning;python;sql
ai_job_market,data engineer,entry,germany,remote,85093.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,mid,germany,onsite,140823.0,deep_learning;machine_learning;sql
ai_job_market,business analyst,senior,uk,onsite,115964.0,machine_learning;python;sql
ai_job_market,data engineer,entry,india,hybrid,69599.0,machine_learning;sql
ai_job_market,machine learning engineer,entry,singapore,remote,133116.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,data analyst,senior,usa,remote,137776.0,deep_learning
ai_job_market,business analyst,entry,usa,remote,100036.0,deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,entry,canada,remote,101377.0,cloud_computing;python
ai_job_market,ai engineer,mid,india,remote,127871.0,cloud_computing;python;sql
ai_job_market,data analyst,entry,germany,remote,81999.0,machine_learning;sql
ai_job_market,ai engineer,mid,canada,onsite,134201.0,deep_learning;python
ai_job_market,data scientist,mid,india,onsite,81878.0,cloud_computing;python
ai_job_market,data analyst,entry,canada,onsite,76365.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,entry,germany,onsite,128955.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,machine learning engineer,senior,india,remote,182171.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,business analyst,senior,canada,hybrid,129244.0,cloud_computing;deep_learning;python
ai_job_market,machine learning engineer,senior,australia,hybrid,168117.0,deep_learning;machine_learning
ai_job_market,business analyst,senior,usa,hybrid,121177.0,cloud_computing;deep_learning;python;sql
ai_job_market,data engineer,senior,canada,onsite,123629.0,cloud_computing;machine_learning
ai_job_market,data engineer,mid,india,onsite,106127.0,machine_learning
ai_job_market,data scientist,senior,australia,onsite,109470.0,cloud_computing
ai_job_market,data engineer,senior,usa,hybrid,123775.0,unknown
ai_job_market,ai engineer,mid,germany,hybrid,110621.0,sql
ai_job_market,data analyst,mid,india,hybrid,107599.0,deep_learning;machine_learning;python
ai_job_market,ai engineer,senior,uk,remote,174226.0,deep_learning;machine_learning;python
ai_job_market,machine learning engineer,mid,singapore,remote,128755.0,cloud_computing;sql
ai_job_market,data analyst,senior,uk,remote,119856.0,machine_learning
ai_job_market,ai engineer,senior,singapore,hybrid,155920.0,deep_learning
ai_job_market,ai engineer,entry,usa,remote,123845.0,deep_learning;sql
ai_job_market,data scientist,senior,usa,hybrid,128666.0,deep_learning;machine_learning
ai_job_market,data engineer,mid,canada,onsite,109941.0,deep_learning;machine_learning;python
ai_job_market,business analyst,mid,uk,onsite,110386.0,deep_learning;sql
ai_job_market,data engineer,senior,canada,remote,121273.0,cloud_computing;deep_learning
ai_job_market,business analyst,senior,usa,remote,138667.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,uk,onsite,130992.0,deep_learning;python
ai_job_market,data engineer,senior,germany,hybrid,120125.0,cloud_computing;machine_learning;sql
ai_job_market,ai engineer,entry,usa,onsite,141040.0,deep_learning;machine_learning;sql
ai_job_market,business analyst,entry,usa,hybrid,56002.0,cloud_computing;python
ai_job_market,business analyst,entry,germany,onsite,74771.0,cloud_computing;deep_learning;sql
ai_job_market,data engineer,senior,uk,remote,110481.0,cloud_computing
ai_job_market,data analyst,entry,canada,onsite,84590.0,deep_learning;machine_learning
ai_job_market,data engineer,senior,india,onsite,124507.0,cloud_computing;deep_learning
ai_job_market,ai engineer,entry,canada,hybrid,120041.0,deep_learning;machine_learning;sql
ai_job_market,machine learning engineer,mid,australia,remote,132702.0,machine_learning
ai_job_market,data engineer,mid,uk,onsite,104392.0,deep_learning;machine_learning;python
ai_job_market,ai engineer,senior,canada,onsite,151718.0,deep_learning;sql
ai_job_market,data engineer,entry,singapore,onsite,81153.0,cloud_computing
ai_job_market,machine learning engineer,mid,australia,onsite,146168.0,deep_learning;sql
ai_job_market,machine learning engineer,senior,canada,hybrid,176852.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data engineer,entry,singapore,onsite,85548.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data analyst,entry,usa,onsite,87011.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,ai engineer,senior,canada,hybrid,169929.0,deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,entry,uk,remote,139347.0,deep_learning;machine_learning
ai_job_market,machine learning engineer,mid,singapore,remote,155874.0,cloud_computing;deep_learning;python;sql
ai_job_market,ai engineer,senior,uk,onsite,152254.0,cloud_computing;sql
ai_job_market,data scientist,mid,india,remote,97451.0,cloud_computing;deep_learning;python;sql
ai_job_market,data scientist,mid,singapore,remote,115716.0,cloud_computing;deep_learning;python
ai_job_market,data analyst,senior,uk,onsite,114669.0,machine_learning;python;sql
ai_job_market,machine learning engineer,mid,canada,onsite,159795.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data analyst,senior,india,remote,111814.0,machine_learning;python
ai_job_market,data scientist,senior,canada,onsite,108599.0,cloud_computing;sql
ai_job_market,machine learning engineer,senior,australia,hybrid,195572.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,senior,singapore,onsite,119775.0,deep_learning;sql
ai_job_market,data engineer,senior,usa,remote,137621.0,cloud_computing;deep_learning;machine_learning
ai_job_market,data scientist,mid,uk,hybrid,106051.0,deep_learning
ai_job_market,ai engineer,senior,australia,remote,167470.0,cloud_computing;deep_learning
ai_job_market,ai engineer,senior,singapore,hybrid,166814.0,cloud_computing;deep_learning
ai_job_market,data engineer,mid,india,onsite,101135.0,cloud_computing
ai_job_market,data engineer,senior,singapore,hybrid,95202.0,python
ai_job_market,business analyst,senior,germany,hybrid,131958.0,cloud_computing
ai_job_market,data engineer,entry,australia,remote,80885.0,cloud_computing;python
ai_job_market,ai engineer,entry,usa,onsite,130065.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,germany,hybrid,115688.0,cloud_computing;deep_learning;machine_learning
ai_job_market,machine learning engineer,mid,canada,hybrid,145445.0,deep_learning;machine_learning;python
ai_job_market,data scientist,senior,singapore,onsite,126469.0,cloud_computing;python;sql
ai_job_market,data engineer,mid,usa,remote,75823.0,python;sql
ai_job_market,data scientist,mid,canada,hybrid,87708.0,deep_learning;python;sql
ai_job_market,business analyst,senior,uk,hybrid,104316.0,python
ai_job_market,ai engineer,senior,canada,hybrid,184957.0,cloud_computing;deep_learning;python
ai_job_market,business analyst,senior,india,remote,125693.0,deep_learning;machine_learning;sql
ai_job_market,ai engineer,entry,uk,onsite,119852.0,cloud_computing;deep_learning
ai_job_market,ai engineer,entry,india,remote,135908.0,cloud_computing;machine_learning;sql
ai_job_market,machine learning engineer,senior,uk,onsite,143073.0,python;sql
ai_job_market,machine learning engineer,mid,singapore,onsite,122405.0,cloud_computing;python;sql
ai_job_market,data scientist,senior,canada,remote,96116.0,python;sql
ai_job_market,ai engineer,mid,usa,remote,143390.0,cloud_computing;deep_learning;python;sql
ai_job_market,business analyst,mid,canada,hybrid,81115.0,cloud_computing;python;sql
ai_job_market,business analyst,senior,singapore,remote,112038.0,machine_learning;python;sql
ai_job_market,data scientist,entry,canada,hybrid,75178.0,deep_learning;machine_learning
ai_job_market,business analyst,mid,uk,hybrid,70537.0,unknown
ai_job_market,machine learning engineer,entry,germany,remote,128887.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,data scientist,senior,india,remote,98581.0,sql
ai_job_market,business analyst,mid,usa,hybrid,86062.0,deep_learning
ai_job_market,data scientist,mid,singapore,remote,104038.0,cloud_computing;deep_learning;python;sql
ai_job_market,ai engineer,mid,singapore,remote,151963.0,cloud_computing;deep_learning;machine_learning;python;sql
ai_job_market,machine learning engineer,entry,usa,remote,135733.0,cloud_computing;machine_learning;python
ai_job_market,data scientist,senior,uk,remote,118380.0,machine_learning
ai_job_market,data analyst,mid,canada,onsite,88613.0,deep_learning;python;sql
ai_job_market,data analyst,senior,singapore,remote,135003.0,cloud_computing;deep_learning;machine_learning;sql
ai_job_market,data scientist,mid,usa,onsite,99627.0,cloud_computing;machine_learning
ai_job_market,ai engineer,mid,singapore,hybrid,128042.0,deep_learning
ai_job_market,business analyst,mid,germany,onsite,88680.0,deep_learning;sql
ai_job_market,ai engineer,senior,canada,onsite,145375.0,cloud_computing;python
ai_job_market,machine learning engineer,senior,usa,remote,170125.0,deep_learning;machine_learning;python;sql
ai_job_market,data scientist,senior,canada,onsite,155087.0,cloud_computing;deep_learning;machine_learning;python
ai_job_market,ai engineer,senior,singapore,hybrid,176577.0,cloud_computing;deep_learning;machine_learning
ai_job_market,machine learning engineer,mid,germany,onsite,133954.0,machine_learning;python
ai_job_market,machine learning engineer,entry,australia,hybrid,138866.0,cloud_computing;deep_learning;python
ai_job_market,data engineer,entry,india,hybrid,87099.0,machine_learning;sql
ai_job_market,ai engineer,senior,singapore,onsite,167302.0,cloud_computing;machine_learning;python;sql
